NTD ID,Agency,Mode,TOS,UZA Name,1/2019,2/2019,3/2019,4/2019,5/2019,6/2019,7/2019,8/2019,9/2019,10/2019,11/2019,12/2019,1/2020,2/2020,3/2020,4/2020,5/2020,6/2020,7/2020,8/2020,9/2020,10/2020,11/2020,12/2020,1/2021,2/2021,3/2021,4/2021,5/2021,6/2021,7/2021,8/2021,9/2021,10/2021,11/2021,12/2021,1/2022,2/2022,3/2022,4/2022,5/2022,6/2022,7/2022,8/2022,9/2022,10/2022,11/2022,12/2022,1/2023,2/2023,3/2023,4/2023,5/2023,6/2023,7/2023,8/2023,9/2023,10/2023,11/2023,12/2023
90137.0,Surprise Dial-A-Ride Transit System,DR,DO,"Phoenix--Mesa--Scottsdale, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90140.0,City of Peoria ,DR,DO,"Phoenix--Mesa--Scottsdale, AZ","1,894 ","1,712 ","1,764 ","1,876 ","1,932 ","1,706 ","1,910 ","2,030 ","1,828 ","1,977 ","1,409 ","1,495 ","1,806 ","1,743 ","1,390 ",798 ,983 ,"1,038 ","1,196 ","1,081 ","1,082 ","1,155 ",956 ,"1,174 ","1,096 ","1,125 ","1,431 ","1,542 ","1,436 ","1,658 ","1,650 ","1,722 ","1,943 ","2,086 ","1,780 ","1,906 ","1,899 ","1,923 ","2,143 ","2,218 ","2,011 ","1,665 ","1,638 ","2,208 ","2,254 ","2,199 ","1,777 ","1,766 ","1,597 ","1,468 ","1,769 ","1,511 ","1,807 ","1,801 ","1,887 ","2,237 ","2,095 ","2,245 ","1,847 ","1,789 "
90142.0,"University of California, Davis",MB,DO,"Davis, CA","429,252 ","428,631 ","320,648 ","464,146 ","428,287 ","213,048 ","159,428 ","149,617 ","207,576 ","556,211 ","415,522 ","223,347 ","472,086 ","440,758 ","194,215 ","9,631 ","11,672 ","17,064 ","19,679 ","21,080 ","27,578 ","36,384 ","29,610 ","22,290 ","27,003 ","27,386 ","29,757 ","35,471 ","38,167 ","36,016 ","34,938 ","36,950 ","174,471 ","303,453 ","234,470 ","88,033 ","69,471 ","211,757 ","190,988 ","274,999 ","248,678 ","116,899 ","85,066 ","86,232 ","210,850 ","363,598 ","277,953 ","99,918 ","323,620 ","353,517 ","298,211 ","390,676 ","346,992 ","191,553 ","92,051 ","96,872 ","163,958 ","461,772 ","360,757 ","188,639 "
90144.0,Livermore / Amador Valley Transit Authority,DR,PT,"Livermore--Pleasanton--Dublin, CA","3,774 ","3,641 ","4,049 ","4,012 ","3,991 ","3,611 ","3,734 ","4,046 ","3,821 ","4,152 ","3,465 ","3,537 ","3,739 ","3,431 ","2,029 ",812 ,887 ,"1,034 ","1,151 ","1,164 ","1,316 ","1,276 ","1,161 ","1,159 ","1,096 ","1,155 ","1,300 ","1,263 ","1,317 ","1,602 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90144.0,Livermore / Amador Valley Transit Authority,MB,PT,"Livermore--Pleasanton--Dublin, CA","138,918 ","127,814 ","142,195 ","143,637 ","154,350 ","113,039 ","121,259 ","161,208 ","176,180 ","193,731 ","148,470 ","141,083 ","157,780 ","151,071 ","83,763 ","19,826 ","24,125 ","27,749 ","31,901 ","33,332 ","35,995 ","37,313 ","33,541 ","31,876 ","28,959 ","29,821 ","36,769 ","39,197 ","41,423 ","40,099 ","41,800 ","60,852 ","80,625 ","81,028 ","69,152 ","66,204 ","63,240 ","72,183 ","86,948 ","72,768 ","87,181 ","59,362 ","56,952 ","98,138 ","107,184 ","108,347 ","93,682 ","88,369 ","90,172 ","95,944 ","111,437 ","96,913 ","120,766 ","77,611 ","70,475 ","118,676 ","129,322 ","132,763 ","108,154 ","104,645 "
90146.0,Foothill Transit,MB,PT,"Los Angeles--Long Beach--Anaheim, CA","942,506 ","864,091 ","1,021,206 ","1,038,576 ","1,035,217 ","924,643 ","963,876 ","1,007,632 ","1,043,012 ","1,104,975 ","931,364 ","874,695 ","966,838 ","928,469 ","615,470 ","393,739 ","482,206 ","550,663 ","582,008 ","584,739 ","596,525 ","596,100 ","462,940 ","439,583 ","409,538 ","418,388 ","480,867 ","494,361 ","503,910 ","531,030 ","546,940 ","586,446 ","601,754 ","595,350 ","560,924 ","496,598 ","498,719 ","519,094 ","633,350 ","610,483 ","614,008 ","588,753 ","595,728 ","674,971 ","689,212 ","727,284 ","639,139 ","598,854 ","596,722 ","591,301 ","666,245 ","689,193 ","708,756 ","687,451 ","655,097 ","729,047 ","773,011 ","839,613 ","783,509 ","732,589 "
90147.0,City of Los Angeles,CB,PT,"Los Angeles--Long Beach--Anaheim, CA","133,881 ","124,559 ","128,202 ","130,078 ","136,662 ","125,891 ","135,645 ","130,097 ","127,097 ","145,849 ","121,576 ","114,571 ","131,205 ","95,088 ","64,873 ","11,139 ","13,457 ","19,210 ","26,503 ","26,135 ","26,899 ","29,883 ","25,593 ","22,940 ","20,844 ","27,002 ","34,363 ","32,477 ","32,754 ","38,224 ","39,516 ","47,770 ","51,421 ","49,420 ","51,897 ","47,732 ","42,607 ","46,121 ","60,525 ","60,830 ","65,180 ","66,958 ","64,940 ","72,668 ","71,015 ","73,814 ","72,862 ","65,045 ","70,637 ","68,197 ","78,032 ","74,027 ","83,004 ","78,935 ","76,692 ","85,570 ","80,174 ","87,022 ","84,019 ","75,539 "
90147.0,City of Los Angeles,DR,PT,"Los Angeles--Long Beach--Anaheim, CA","15,083 ","15,297 ","16,297 ","18,403 ","18,610 ","18,351 ","16,686 ","17,416 ","16,675 ","17,938 ","15,211 ","14,936 ","16,686 ","16,396 ","11,030 ","9,150 ","8,803 ","10,208 ","11,933 ","11,999 ","11,690 ","12,545 ","10,660 ","10,260 ","10,386 ","10,874 ","13,171 ","12,588 ","11,023 ","12,657 ","11,709 ","11,487 ","11,295 ","11,606 ","10,986 ","10,423 ","10,719 ","12,412 ","14,766 ","13,628 ","14,413 ","13,246 ","12,126 ","15,213 ","14,834 ","15,947 ","14,435 ","13,148 ","14,761 ","15,039 ","17,079 ","15,403 ","16,777 ","16,046 ","13,875 ","16,489 ","14,247 ","17,039 ","15,335 ","13,166 "
90147.0,City of Los Angeles,DR,TX,"Los Angeles--Long Beach--Anaheim, CA","4,416 ","4,401 ","4,370 ","6,186 ","7,585 ","6,837 ","7,973 ","9,339 ","8,346 ","8,902 ","8,787 ","8,915 ","9,133 ","9,101 ","5,742 ","3,290 ","4,742 ","6,024 ","6,626 ","6,791 ","6,822 ","7,754 ","7,046 ","5,825 ","6,303 ","7,008 ","7,614 ","9,272 ","8,603 ","7,182 ","7,441 ","7,379 ","6,916 ","7,087 ","6,694 ","6,513 ","7,261 ","6,598 ","6,792 ","6,725 ","7,005 ","6,803 ","7,155 ","7,224 ","6,240 ","6,556 ","6,879 ","6,487 ","7,539 ","6,869 ","7,373 ","7,366 ","7,890 ","6,920 ","7,711 ","7,886 ","7,565 ","7,864 ","7,206 ","7,613 "
90147.0,City of Los Angeles,MB,PT,"Los Angeles--Long Beach--Anaheim, CA","1,361,808 ","1,280,645 ","1,495,686 ","1,467,394 ","1,516,611 ","1,397,026 ","1,460,587 ","1,469,939 ","1,348,868 ","1,383,475 ","1,287,179 ","1,254,645 ","1,231,680 ","1,170,485 ","859,182 ","389,397 ","460,950 ","583,233 ","581,300 ","633,022 ","702,092 ","798,378 ","711,592 ","765,702 ","694,085 ","739,437 ","790,453 ","791,742 ","797,294 ","825,315 ","870,421 ","1,060,398 ","1,053,899 ","1,099,544 ","972,903 ","931,052 ","992,249 ","984,148 ","1,163,412 ","1,165,758 ","1,204,083 ","1,131,921 ","1,124,170 ","1,241,429 ","1,257,602 ","1,293,690 ","1,185,384 ","1,143,026 ","1,095,059 ","1,102,414 ","1,203,097 ","1,207,963 ","1,306,977 ","1,183,369 ","1,158,095 ","1,282,498 ","1,232,176 ","1,286,286 ","1,194,440 ","1,164,906 "
90148.0,Victor Valley Transit Authority,CB,PT,"Victorville--Hesperia--Apple Valley, CA","2,963 ","2,494 ","2,827 ","2,730 ","2,835 ","2,870 ","2,804 ","3,160 ","2,725 ","3,043 ","2,452 ","2,316 ","3,078 ","2,888 ","2,768 ","1,377 ","1,469 ","2,154 ","2,325 ","2,442 ","2,516 ","2,370 ","1,960 ","1,822 ","1,997 ","2,212 ","2,932 ","2,810 ","2,815 ","2,923 ","2,753 ","3,211 ","3,000 ","2,487 ","2,324 ","2,062 ","2,666 ","2,728 ","3,288 ","2,945 ","2,902 ","2,921 ","2,669 ","3,421 ","3,133 ","3,101 ","2,861 ","3,304 ","3,637 ","3,491 ","4,445 ","3,727 ","2,837 ","2,747 ","2,412 ","3,050 ","2,852 ","3,417 ","2,787 ","2,301 "
90148.0,Victor Valley Transit Authority,DR,PT,"Victorville--Hesperia--Apple Valley, CA","15,936 ","14,659 ","16,182 ","17,049 ","16,860 ","14,405 ","15,719 ","16,648 ","15,448 ","17,736 ","14,918 ","15,415 ","16,067 ","15,110 ","9,831 ","2,726 ","3,485 ","4,063 ","4,189 ","4,467 ","4,717 ","5,337 ","4,534 ","4,662 ","4,122 ","4,287 ","5,484 ","5,697 ","5,624 ","5,989 ","7,063 ","8,454 ","8,253 ","8,630 ","8,742 ","9,026 ","7,029 ","6,846 ","8,273 ","9,245 ","9,289 ","9,638 ","8,809 ","10,009 ","9,339 ","9,987 ","8,916 ","9,201 ","8,963 ","8,888 ","10,300 ","10,565 ","11,342 ","11,152 ","10,090 ","11,930 ","11,143 ","13,946 ","11,744 ","11,732 "
90148.0,Victor Valley Transit Authority,MB,PT,"Victorville--Hesperia--Apple Valley, CA","117,125 ","111,708 ","127,731 ","135,187 ","133,959 ","101,667 ","124,079 ","133,255 ","136,463 ","153,463 ","122,645 ","108,802 ","131,312 ","134,803 ","84,175 ","39,499 ","43,070 ","50,407 ","51,170 ","50,424 ","47,492 ","53,458 ","43,182 ","41,673 ","39,366 ","41,488 ","46,617 ","50,647 ","48,506 ","49,902 ","51,944 ","50,041 ","52,930 ","50,958 ","49,637 ","42,577 ","41,259 ","34,921 ","42,407 ","44,853 ","47,573 ","47,292 ","43,097 ","45,960 ","50,041 ","104,665 ","58,906 ","57,941 ","57,233 ","58,488 ","60,163 ","43,997 ","65,578 ","61,219 ","60,305 ","70,805 ","78,011 ","113,102 ","86,589 ","74,755 "
90148.0,Victor Valley Transit Authority,VP,PT,"Victorville--Hesperia--Apple Valley, CA","50,015 ","43,991 ","46,953 ","48,543 ","47,770 ","44,589 ","49,735 ","50,743 ","48,680 ","55,131 ","47,718 ","48,565 ","54,478 ","51,048 ","47,451 ","26,102 ","15,695 ","36,965 ","37,865 ","36,434 ","37,960 ","38,019 ","33,496 ","31,180 ","27,934 ","30,104 ","35,504 ","34,464 ","32,131 ","32,303 ","36,846 ","37,742 ","36,555 ","33,867 ","33,777 ","32,363 ","32,756 ","32,234 ","39,090 ","35,848 ","37,289 ","37,545 ","35,832 ","41,594 ","38,187 ","38,550 ","37,178 ","37,187 ","39,275 ","36,601 ","43,560 ","38,389 ","42,425 ","40,823 ","38,635 ","46,376 ","40,146 ","45,073 ","42,648 ","39,731 "
90149.0,City of Lompoc,CB,PT,"Lompoc, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149.0,City of Lompoc,DR,PT,"Lompoc, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149.0,City of Lompoc,MB,PT,"Lompoc, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90150.0,City of Alameda Ferry Services,FB,PT,"San Francisco--Oakland, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90151.0,Southern California Regional Rail Authority,CR,DO,"Los Angeles--Long Beach--Anaheim, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90151.0,Southern California Regional Rail Authority,CR,PT,"Los Angeles--Long Beach--Anaheim, CA","1,044,369 ","969,557 ","1,100,730 ","1,147,491 ","1,135,034 ","1,043,201 ","1,024,992 ","1,042,150 ","1,054,527 ","1,091,193 ","1,023,314 ","963,735 ","1,030,100 ","1,013,757 ","764,920 ","103,431 ","105,448 ","139,446 ","142,761 ","149,664 ","155,471 ","168,805 ","170,593 ","146,987 ","140,007 ","152,126 ","182,888 ","200,872 ","228,840 ","263,182 ","277,997 ","294,969 ","296,508 ","309,065 ","309,793 ","266,156 ","240,165 ","275,183 ","351,832 ","363,561 ","387,474 ","381,853 ","243,633 ","272,453 ","279,207 ","274,973 ","320,585 ","279,188 ","311,313 ","320,992 ","359,495 ","341,338 ","360,076 ","340,151 ","323,207 ","364,292 ","358,453 ","397,004 ","369,709 ","280,273 "
90154.0,Los Angeles County Metropolitan Transportation Authority ,DR,DO,"Los Angeles--Long Beach--Anaheim, CA",,,,,,,,,,,,,,,,,,,,,,,,481 ,"1,757 ","4,641 ","6,499 ","7,775 ","9,427 ","11,524 ","21,541 ","25,309 ","28,713 ","38,524 ","40,580 ","40,715 ","43,629 ","46,112 ","52,503 ","52,874 ","57,438 ","55,184 ","57,681 ","62,283 ","57,446 ","57,364 ","52,204 ","50,196 ","52,683 ","53,433 ","60,307 ","60,675 ","67,180 ","64,628 ","62,959 ","69,342 ","71,369 ","72,728 ","68,561 ","61,846 "
90154.0,Los Angeles County Metropolitan Transportation Authority ,HR,DO,"Los Angeles--Long Beach--Anaheim, CA","3,746,866 ","3,386,916 ","3,595,647 ","3,568,098 ","3,587,400 ","3,371,920 ","3,492,919 ","3,442,323 ","3,300,808 ","3,578,900 ","3,302,545 ","3,401,148 ","3,541,528 ","3,326,115 ","2,123,731 ","1,132,356 ","1,325,313 ","1,700,579 ","1,593,977 ","1,529,895 ","1,594,359 ","1,743,548 ","1,681,694 ","1,483,429 ","1,350,373 ","1,320,140 ","1,563,072 ","1,610,570 ","1,666,691 ","1,750,802 ","1,787,295 ","1,853,861 ","1,927,309 ","2,172,816 ","2,171,403 ","2,223,772 ","2,052,814 ","1,976,044 ","2,528,557 ","2,196,915 ","2,127,796 ","2,056,548 ","2,053,418 ","2,115,968 ","2,132,102 ","2,273,770 ","2,141,750 ","2,112,034 ","2,221,754 ","2,203,692 ","2,371,858 ","2,391,315 ","2,480,630 ","2,356,654 ","2,253,330 ","2,195,851 ","1,907,305 ","2,049,186 ","1,743,434 ","1,724,702 "
90154.0,Los Angeles County Metropolitan Transportation Authority ,LR,DO,"Los Angeles--Long Beach--Anaheim, CA","5,563,767 ","4,233,336 ","4,597,765 ","4,493,426 ","4,496,537 ","3,779,950 ","3,887,690 ","3,838,119 ","3,585,924 ","3,834,575 ","4,418,735 ","4,666,584 ","4,968,468 ","4,733,517 ","3,070,290 ","1,455,078 ","1,682,011 ","1,957,264 ","1,930,832 ","1,889,884 ","1,917,720 ","2,027,443 ","1,789,824 ","1,720,094 ","1,668,453 ","1,682,460 ","1,931,528 ","1,987,032 ","2,072,159 ","2,253,700 ","2,345,889 ","2,430,109 ","2,510,939 ","2,599,082 ","2,588,174 ","2,399,254 ","2,422,963 ","2,561,968 ","2,980,538 ","2,870,220 ","2,502,556 ","2,449,068 ","2,865,200 ","3,041,320 ","3,094,087 ","3,352,912 ","3,064,551 ","2,889,643 ","2,954,137 ","2,886,096 ","3,169,881 ","3,043,240 ","3,151,280 ","3,075,630 ","3,355,651 ","3,576,821 ","3,426,630 ","3,756,734 ","3,482,117 ","3,387,418 "
90154.0,Los Angeles County Metropolitan Transportation Authority ,MB,DO,"Los Angeles--Long Beach--Anaheim, CA","19,765,114 ","19,435,140 ","21,946,939 ","22,042,554 ","22,668,594 ","20,768,935 ","22,197,849 ","23,034,397 ","22,441,554 ","24,254,918 ","20,221,035 ","19,514,807 ","20,450,973 ","20,226,172 ","14,191,718 ","6,876,374 ","8,490,691 ","9,974,794 ","11,580,528 ","11,588,532 ","11,740,762 ","12,521,092 ","11,640,632 ","11,829,633 ","9,839,495 ","10,168,172 ","12,147,226 ","12,753,538 ","13,271,318 ","13,887,292 ","14,801,780 ","15,986,230 ","16,167,152 ","17,010,393 ","16,503,088 ","15,320,905 ","13,236,230 ","13,139,244 ","15,428,092 ","14,963,349 ","15,685,172 ","15,297,450 ","14,952,977 ","16,315,646 ","16,399,254 ","17,344,080 ","15,817,192 ","15,506,665 ","15,380,322 ","15,256,376 ","16,919,688 ","17,026,875 ","18,275,602 ","17,472,048 ","16,759,067 ","18,279,368 ","18,288,665 ","19,567,447 ","18,006,984 ","17,254,498 "
90154.0,Los Angeles County Metropolitan Transportation Authority ,MB,PT,"Los Angeles--Long Beach--Anaheim, CA","958,115 ","912,940 ","1,025,004 ","1,060,246 ","1,078,000 ","987,715 ","1,002,343 ","1,063,969 ","1,089,054 ","1,183,008 ","1,002,565 ","940,298 ","1,005,940 ","997,395 ","741,410 ","396,400 ","401,399 ","479,806 ","532,570 ","524,568 ","534,929 ","569,073 ","659,934 ","518,727 ","480,149 ","487,240 ","558,846 ","581,640 ","605,854 ","631,456 ","748,506 ","850,499 ","876,739 ","904,359 ","872,978 ","830,854 ","744,922 ","710,580 ","827,058 ","827,274 ","852,038 ","861,282 ","731,348 ","797,348 ","807,129 ","864,662 ","765,253 ","763,203 ","743,318 ","735,620 ","813,028 ","828,870 ","875,675 ","848,254 ","806,281 ","885,567 ","897,250 ","955,841 ","880,028 ","849,756 "
90154.0,Los Angeles County Metropolitan Transportation Authority ,RB,DO,"Los Angeles--Long Beach--Anaheim, CA","540,536 ","535,636 ","590,485 ","588,850 ","605,360 ","529,970 ","535,681 ","550,843 ","572,110 ","627,840 ","537,080 ","499,717 ","530,772 ","544,300 ","390,613 ","174,620 ","203,991 ","230,915 ","245,156 ","238,779 ","241,356 ","254,572 ","237,604 ","237,804 ","221,884 ","218,632 ","249,601 ","257,606 ","274,452 ","278,790 ","302,956 ","314,550 ","304,628 ","327,125 ","315,833 ","292,246 ","284,969 ","303,364 ","356,406 ","339,953 ","354,610 ","342,034 ","334,685 ","369,630 ","378,434 ","387,762 ","365,941 ","345,006 ","346,313 ","350,628 ","381,532 ","370,995 ","382,221 ","358,782 ","347,842 ","374,686 ","381,055 ","396,421 ","374,599 ","341,236 "
90154.0,Los Angeles County Metropolitan Transportation Authority ,VP,PT,"Los Angeles--Long Beach--Anaheim, CA","279,925 ","255,315 ","272,881 ","285,298 ","284,038 ","257,036 ","276,262 ","279,494 ","259,663 ","294,069 ","241,351 ","235,785 ","274,677 ","254,452 ","195,188 ","82,340 ","78,440 ","91,447 ","152,593 ","104,292 ","100,897 ","104,573 ","87,777 ","78,925 ","75,953 ","78,648 ","92,839 ","87,025 ","82,725 ","89,961 ","88,573 ","96,126 ","93,240 ","94,093 ","90,805 ","86,353 ","89,625 ","89,926 ","108,086 ","104,212 ","108,774 ","114,451 ","110,897 ","132,073 ","125,661 ","126,781 ","123,678 ","116,171 ","129,983 ","123,785 ","146,625 ","132,182 ","144,745 ","138,502 ","128,916 ","153,285 ","134,337 ","147,355 ","133,077 ","117,798 "
90155.0,City of Vacaville,DR,DO,"Vacaville, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90155.0,City of Vacaville,DR,PT,"Vacaville, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90155.0,City of Vacaville,MB,DO,"Vacaville, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90155.0,City of Vacaville,MB,PT,"Vacaville, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90156.0,City of San Luis Obispo,MB,PT,"San Luis Obispo, CA","103,769 ","101,717 ","84,866 ","104,049 ","103,621 ","55,725 ","38,109 ","39,598 ","73,508 ","127,117 ","88,072 ","58,734 ","101,814 ","97,900 ","56,519 ","9,670 ","11,529 ","12,813 ","11,134 ","12,869 ","16,707 ","18,556 ","14,333 ","11,610 ","12,865 ","13,396 ","15,975 ","17,520 ","18,540 ","15,951 ","15,829 ","17,164 ","42,374 ","64,216 ","45,886 ","23,230 ","44,571 ","42,263 ","40,002 ","46,872 ","48,389 ","24,498 ","16,782 ","19,443 ","46,165 ","65,851 ","51,534 ","26,340 ","46,335 ","54,116 ","47,318 ","51,583 ","54,408 ","35,150 ","20,142 ","23,352 ","47,844 ","73,268 ","54,149 ","38,154 "
90157.0,Access Services  ,DR,PT,"Los Angeles--Long Beach--Anaheim, CA","175,340 ","166,953 ","184,583 ","188,332 ","192,828 ","181,325 ","194,889 ","206,823 ","203,763 ","225,752 ","208,202 ","205,666 ","217,479 ","203,081 ","139,194 ","72,402 ","93,297 ","110,478 ","118,517 ","125,007 ","131,530 ","141,157 ","124,770 ","111,781 ","101,791 ","114,227 ","139,037 ","146,902 ","156,110 ","159,150 ","164,625 ","167,143 ","162,936 ","172,809 ","167,775 ","164,690 ","136,938 ","149,549 ","186,879 ","186,082 ","185,888 ","182,553 ","193,852 ","214,239 ","216,073 ","230,613 ","212,901 ","206,457 ","208,630 ","204,705 ","234,322 ","226,911 ","241,366 ","230,018 ","229,044 ","237,438 ","225,998 ","242,307 ","226,119 ","220,119 "
90157.0,Access Services  ,DR,TX,"Los Angeles--Long Beach--Anaheim, CA","179,173 ","171,592 ","193,786 ","197,990 ","205,175 ","194,326 ","198,448 ","201,108 ","191,603 ","198,049 ","147,393 ","173,026 ","176,786 ","146,861 ","91,782 ","9,221 ","10,565 ","23,614 ","31,796 ","32,898 ","38,701 ","47,954 ","46,101 ","46,473 ","42,426 ","46,587 ","58,207 ","60,595 ","52,785 ","62,284 ","67,368 ","67,254 ","71,022 ","74,331 ","74,573 ","72,449 ","64,913 ","70,855 ","84,528 ","84,797 ","84,728 ","82,799 ","67,901 ","68,462 ","67,844 ","73,466 ","69,003 ","68,490 ","70,440 ","72,870 ","87,603 ","84,429 ","95,278 ","99,501 ","99,651 ","110,262 ","113,848 ","124,200 ","112,764 ","108,014 "
90159.0,Western Contra Costa Transit Authority,CB,PT,"San Francisco--Oakland, CA","28,671 ","26,100 ","29,548 ","29,919 ","30,584 ","28,839 ","29,377 ","31,950 ","30,473 ","34,802 ","28,565 ","27,211 ","32,156 ","29,354 ","16,590 ","2,903 ","3,523 ","5,998 ","6,469 ","6,233 ","6,937 ","7,520 ","5,877 ","5,835 ","5,358 ","5,489 ","6,788 ","6,299 ","6,672 ","7,482 ","9,025 ","8,469 ","10,738 ","10,338 ","10,205 ","9,225 ","7,688 ","9,191 ","13,566 ","11,861 ","13,600 ","13,090 ","12,149 ","12,592 ","12,812 ","17,034 ","12,229 ","11,155 ","12,702 ","12,318 ","15,656 ","14,173 ","14,898 ","12,878 ","12,312 ","12,981 ","12,330 ","14,035 ","10,650 ","9,933 "
90159.0,Western Contra Costa Transit Authority,DR,DO,"San Francisco--Oakland, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90159.0,Western Contra Costa Transit Authority,DR,PT,"San Francisco--Oakland, CA","2,732 ","2,665 ","2,977 ","3,110 ","2,996 ","2,927 ","3,191 ","3,209 ","2,780 ","3,126 ","2,743 ","2,818 ","3,040 ","2,960 ","1,603 ",586 ,819 ,940 ,922 ,936 ,945 ,"1,182 ",945 ,"1,065 ",913 ,"1,009 ","1,107 ","1,243 ","1,215 ","1,342 ","1,503 ","1,665 ","1,578 ","1,643 ","1,487 ","1,605 ","1,308 ","1,385 ","1,802 ","1,658 ","1,782 ","1,642 ","1,697 ","1,938 ","1,661 ","1,627 ","1,411 ","1,369 ","1,457 ","1,422 ","1,614 ","1,493 ","1,606 ","1,578 ","1,415 ","1,702 ","1,715 ","1,874 ","1,664 ","1,537 "
90159.0,Western Contra Costa Transit Authority,MB,PT,"San Francisco--Oakland, CA","64,698 ","59,501 ","67,227 ","71,408 ","71,890 ","59,137 ","63,491 ","69,781 ","76,796 ","82,395 ","65,777 ","61,054 ","69,134 ","68,271 ","44,227 ","15,460 ","16,334 ","20,635 ","22,063 ","21,010 ","20,439 ","22,659 ","18,767 ","18,694 ","17,116 ","17,948 ","21,279 ","22,633 ","22,922 ","24,075 ","25,611 ","27,548 ","31,593 ","33,637 ","32,720 ","30,411 ","29,478 ","31,191 ","39,063 ","32,860 ","38,991 ","34,114 ","30,640 ","40,886 ","44,113 ","49,305 ","36,770 ","36,331 ","37,039 ","37,705 ","45,591 ","42,045 ","47,832 ","40,194 ","33,240 ","45,140 ","45,418 ","49,104 ","41,927 ","36,338 "
90161.0,City of Union City,DR,PT,"San Francisco--Oakland, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90161.0,City of Union City,MB,PT,"San Francisco--Oakland, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90162.0,The Eastern Contra Costa Transit Authority,DR,PT,"Antioch, CA","9,680 ","8,905 ","9,962 ","10,647 ","11,075 ","10,160 ","10,772 ","11,118 ","10,152 ","11,512 ","10,041 ","10,181 ","14,035 ","13,749 ","9,403 ","4,718 ","5,333 ","5,943 ","6,644 ","6,309 ","6,688 ","7,444 ","6,374 ","6,887 ","5,767 ","6,094 ","6,966 ","7,236 ","7,210 ","8,192 ","7,785 ","8,542 ","9,718 ","9,288 ","8,617 ","8,881 ","8,057 ","8,207 ","10,247 ","10,032 ","10,073 ","10,432 ","9,990 ","12,145 ","13,312 ","14,978 ","14,178 ","14,785 ","14,607 ","15,364 ","19,049 ","18,192 ","19,632 ","18,002 ","17,402 ","20,555 ","19,585 ","21,047 ","18,845 ","17,667 "
90162.0,The Eastern Contra Costa Transit Authority,DR,TN,"Antioch, CA",,,,,,,"4,694 ","3,893 ","3,980 ","4,271 ","3,710 ","3,701 ","3,651 ","4,108 ","2,869 ","1,636 ","1,778 ","2,045 ","2,412 ","2,074 ","1,970 ","1,464 ","1,765 ","1,899 ","1,864 ","1,836 ","2,044 ","2,084 ","2,215 ","2,121 ","2,181 ","2,152 ","2,260 ","2,352 ","2,179 ","2,325 ","2,120 ","2,216 ","2,563 ","2,318 ","2,480 ","2,676 ","2,717 ","2,765 ","2,889 ","2,750 ","2,605 ","2,869 ","2,631 ","2,789 ","3,178 ","3,043 ","3,348 ","3,348 ","3,510 ","3,828 ","3,937 ","4,106 ","3,855 ","4,040 "
90162.0,The Eastern Contra Costa Transit Authority,DR,TX,"Antioch, CA","3,455 ","3,425 ","3,582 ","3,735 ","4,130 ","4,016 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
